,ImageName,labels,kp0,x0,y0,v0,kp1,x1,y1,v1,kp2,x2,y2,v2,kp3,x3,y3,v3,kp4,x4,y4,v4,kp5,x5,y5,v5,kp6,x6,y6,v6,kp7,x7,y7,v7,kp8,x8,y8,v8,kp9,x9,y9,v9,kp10,x10,y10,v10,kp11,x11,y11,v11,kp12,x12,y12,v12,kp13,x13,y13,v13,kp14,x14,y14,v14,kp15,x15,y15,v15,kp16,x16,y16,v16
0,Image_1.jpg,sitting,0.0,89.32739067077637,38.1929931640625,0.9978553652763367,1.0,99.06298828125,31.046913146972656,0.9989368319511414,2.0,83.40206909179688,31.31772232055664,0.9808678030967712,3.0,118.79959487915039,31.039505004882812,0.9895505309104919,4.0,78.1739501953125,31.334278106689453,0.1984316110610962,5.0,137.1353988647461,73.10974884033203,0.9830161929130554,6.0,69.90775108337402,60.2498779296875,0.9687927961349487,7.0,136.79094314575195,132.7124481201172,0.9148244261741638,8.0,55.7006721496582,91.0342788696289,0.8657452464103699,9.0,85.96310234069824,149.98623657226562,0.8376331925392151,10.0,50.763925552368164,112.59623718261719,0.8255622982978821,11.0,109.23579025268555,152.29437255859375,0.6190934181213379,12.0,63.5980339050293,146.2041473388672,0.6119948625564575,13.0,95.65161895751953,149.81521606445312,0.032277919352054596,14.0,60.0131893157959,147.0408172607422,0.030147388577461243,15.0,101.83942794799805,152.512451171875,0.0073782168328762054,16.0,83.6341438293457,150.3243408203125,0.006787369959056377
1,Image_4.jpg,sleeping,0.0,126.3850486278534,96.33329315185547,0.9900394082069397,1.0,123.51540803909302,79.66544408798218,0.9966748952865601,2.0,111.13436818122864,99.54477581977845,0.9293410778045654,3.0,158.97122263908386,64.92491133213043,0.8962684273719788,4.0,117.09393501281738,110.62842292785645,0.1977289468050003,5.0,244.19098138809204,64.5269784450531,0.7303931713104248,6.0,170.19659876823425,156.3954563140869,0.8818339109420776,7.0,260.91782093048096,78.09195013046265,0.4025132656097412,8.0,133.73881816864014,175.22708644866944,0.5781852602958679,9.0,200.08339166641235,52.977173280715945,0.6220394968986511,10.0,94.5279848575592,113.58812212944031,0.7476568222045898,11.0,276.7254114151001,145.18862257003784,0.07208383083343506,12.0,244.69528198242188,177.47161903381348,0.10133963823318481,13.0,230.21055936813354,113.0863440513611,0.021535120904445648,14.0,203.32352757453918,154.1587423324585,0.028579503297805786,15.0,200.54773688316345,133.20491981506348,0.014351612888276577,16.0,174.0122389793396,158.61504964828492,0.016936900094151497
2,Image_6.jpg,sleeping,0.0,56.96406412124634,51.95714778900147,0.9857242703437805,1.0,52.92592163085937,43.54149856567383,0.9962590932846069,2.0,45.0433874130249,53.856211280822755,0.9014165997505188,3.0,62.31668729782104,24.28656520843506,0.9580478072166443,4.0,36.91163520812988,46.191099929809575,0.23580531775951385,5.0,88.84229507446288,29.159161376953126,0.757530689239502,6.0,60.94246759414673,46.99732933044434,0.7918621897697449,7.0,80.83316917419434,68.44700317382812,0.40654802322387695,8.0,67.46329107284545,76.41198921203613,0.3235500156879425,9.0,64.01901197433472,79.42255210876465,0.4026220142841339,10.0,62.75833425521851,79.59793395996094,0.33996284008026123,11.0,131.40047206878663,50.04257926940918,0.08285105973482132,12.0,111.98208904266357,57.97273406982422,0.09597258269786835,13.0,101.60345764160157,60.366448402404785,0.04947313293814659,14.0,79.75718793869018,59.84677562713623,0.04973465949296951,15.0,78.72168960571288,73.38582916259766,0.023650003597140312,16.0,68.42677574157715,76.96264801025391,0.025708720088005066
3,Image_15.jpg,sleeping,0.0,151.02688903808593,101.31044454574585,0.9968578815460205,1.0,153.64735412597656,76.15362982749939,0.9991784691810608,2.0,128.41797008514405,96.91674857139587,0.9670866131782532,3.0,195.38765621185303,55.39743189811706,0.9302939176559448,4.0,132.23714790344238,99.27552251815796,0.1909984052181244,5.0,281.50198326110836,89.09816093444825,0.6276307106018066,6.0,200.55547218322752,131.81031374931334,0.6595880389213562,7.0,283.78920249938966,163.86142444610596,0.12205767631530762,8.0,213.14358768463134,172.273184967041,0.08990265429019928,9.0,261.5491317749023,168.25620918273924,0.16850705444812775,10.0,257.63931617736813,170.50387029647825,0.10758458077907562,11.0,286.2028785705566,161.28168239593506,0.015925487503409386,12.0,238.67171211242675,169.39274196624754,0.01645347662270069,13.0,232.9928279876709,150.66498413085938,0.007837502285838127,14.0,191.45913887023926,154.4388705253601,0.007639455609023571,15.0,209.78790435791015,154.71291790008544,0.006538524758070707,16.0,185.54395732879638,154.57043352127076,0.0068054781295359135
4,Image_33.jpg,sitting,0.0,143.66728553771972,46.85486361980438,0.9874095320701599,1.0,145.15100641250612,43.28700141906738,0.5634743571281433,2.0,138.80085306167604,42.58579194545746,0.9890545606613159,3.0,143.22071189880373,45.21649568080902,0.019290603697299957,4.0,124.09856262207032,43.64205594062805,0.842875063419342,5.0,147.07025327682496,70.70126237869262,0.9704264402389526,6.0,97.19194912910461,63.07131221294403,0.9795446991920471,7.0,160.2373009681702,102.13027009963989,0.9264633655548096,8.0,62.320348262786865,67.89154436588287,0.9552790522575378,9.0,156.72501096725463,70.08630437850951,0.9126116037368774,10.0,27.608329486846927,71.83628418445586,0.9404027462005615,11.0,143.6046272277832,120.47969541549682,0.9716458320617676,12.0,107.82500724792482,121.44894189834594,0.9765285849571228,13.0,199.13934688568116,132.9609834194183,0.9138060808181763,14.0,120.87746887207032,143.08474617004393,0.9319522976875305,15.0,184.272140789032,181.38297786712644,0.6458262801170349,16.0,132.8912992477417,187.26390352249143,0.6821734309196472
5,Image_37.jpg,running,0.0,69.98493576049805,47.44316864013672,0.995383083820343,1.0,75.76077461242676,40.3940954208374,0.9959446787834167,2.0,67.34160375595093,42.028231620788574,0.9782606959342957,3.0,92.04720783233643,44.18782043457031,0.9894668459892273,4.0,65.7821888923645,45.19009971618652,0.45986878871917725,5.0,110.12438678741455,81.88929748535156,0.9748297333717346,6.0,53.11363506317139,80.65284729003906,0.9721793532371521,7.0,149.78768348693848,113.89151191711426,0.9403569102287292,8.0,26.16127109527588,123.3932113647461,0.9309950470924377,9.0,116.99603462219238,135.46906852722168,0.9379109740257263,10.0,49.72712516784668,114.48868179321289,0.9347665309906006,11.0,98.89096069335938,168.8812484741211,0.9624925851821899,12.0,67.59020805358887,172.46940803527832,0.960647702217102,13.0,113.00199794769287,166.63187789916992,0.8578183054924011,14.0,83.65616798400879,215.86192321777344,0.8579874634742737,15.0,76.76503658294678,217.69984245300293,0.5670269727706909,16.0,76.24132347106934,245.95745849609375,0.5501899123191833
6,Image_45.jpg,sleeping,0.0,82.90713310241699,83.76663322448731,0.9920758008956909,1.0,84.81909036636353,72.71146817207337,0.9941025376319885,2.0,70.11039733886719,83.78316049575805,0.953596830368042,3.0,106.35995626449585,62.58340973854065,0.9111382961273193,4.0,71.28470778465271,87.65623140335083,0.10193318873643875,5.0,132.85090923309326,63.608702659606934,0.9029859900474548,6.0,96.12111210823059,112.14949035644531,0.9354614019393921,7.0,157.35766530036926,52.80224947929383,0.804420530796051,8.0,58.98551285266876,116.78305134773255,0.8780825734138489,9.0,203.30434322357178,90.09116792678833,0.8143723011016846,10.0,51.381566524505615,87.11279482841492,0.8923116326332092,11.0,183.409686088562,107.9871485710144,0.8970739245414734,12.0,168.71267676353455,137.41107544898986,0.9251748919487,13.0,181.96868300437927,86.63311128616333,0.8349288105964661,14.0,182.75181889533997,159.34416933059694,0.8673763275146484,15.0,213.9353322982788,110.54944281578065,0.7205051779747009,16.0,214.28948879241943,125.24942965507508,0.6826297044754028
7,Image_48.jpg,sleeping,0.0,114.52303571701049,113.24405584335327,0.99467933177948,1.0,118.49721279144286,108.66958532333373,0.7456964254379272,2.0,109.94062900543211,97.8589283466339,0.9969480633735657,3.0,112.21854381561279,110.61962628364563,0.00898823980242014,4.0,83.41067905426024,84.23068034648895,0.9142416715621948,5.0,72.82772850990295,118.52791509628295,0.7931393384933472,6.0,93.37660722732544,108.70955018997192,0.8288816213607788,7.0,112.8218243598938,222.66336526870725,0.39774978160858154,8.0,117.47749614715575,217.79634599685667,0.5056752562522888,9.0,120.21537132263182,256.4354806900024,0.2864822447299957,10.0,113.18857526779173,238.80215654373168,0.29150810837745667,11.0,-1.415311050415039,132.34697804450988,0.2560810446739197,12.0,11.288903951644897,122.99647130966186,0.20924682915210724,13.0,21.727706384658813,177.0717146396637,0.18662840127944946,14.0,39.29564933776855,178.63319730758667,0.1833983063697815,15.0,17.082219552993774,205.02749700546264,0.04391540586948395,16.0,67.00430207252502,205.27018847465513,0.03700976446270943
8,Image_62.jpg,sitting,0.0,68.16084380149842,20.594575381278993,0.9951410293579102,1.0,72.4077721118927,17.667924571037293,0.9874568581581116,2.0,64.48247799873351,17.294307518005372,0.9884148836135864,3.0,77.87652263641357,20.32405905723572,0.7091907858848572,4.0,59.91110301017761,19.683878350257874,0.6880365610122681,5.0,83.38716263771057,40.28912456035614,0.9016528725624084,6.0,51.70538802146911,41.53795204162598,0.9322356581687927,7.0,89.90150723457336,63.511199426651004,0.62483149766922,8.0,48.412360429763794,64.73940768241883,0.7844060659408569,9.0,103.71704521179198,79.22824892997743,0.5088533163070679,10.0,53.26269459724426,78.89607739448547,0.6883776783943176,11.0,89.89581661224365,72.80939798355102,0.899535059928894,12.0,68.47926878929138,76.52866268157959,0.9199133515357971,13.0,107.42513217926025,49.29372577667237,0.9029861688613892,14.0,86.27806124687194,90.29418830871582,0.9295384883880615,15.0,111.94597244262695,90.42710661888123,0.8742769956588745,16.0,88.79483423233032,138.86419353485107,0.8863505125045776
9,Image_65.jpg,sleeping,0.0,63.312348866462706,103.47983570098877,0.9486445784568787,1.0,63.16240017414093,100.14815196990968,0.8323802351951599,2.0,59.60144348144531,103.73244895935059,0.8044737577438354,3.0,68.36608915328979,98.387410736084,0.6425455212593079,4.0,61.42706513404846,108.40116329193116,0.495552122592926,5.0,85.87683911323548,102.9800298690796,0.9420154690742493,6.0,72.21361622810363,113.59055309295655,0.9541423916816711,7.0,92.47455706596374,105.12320041656496,0.7446240782737732,8.0,46.56076011657715,116.8115427017212,0.8798214197158813,9.0,90.40116345882416,99.29874935150147,0.6584247350692749,10.0,52.456270647048946,106.61389808654786,0.8474431037902832,11.0,123.6854778766632,119.10678215026856,0.9414689540863037,12.0,116.26266222000122,128.9826717376709,0.9551773071289062,13.0,158.82788281440733,114.32553253173829,0.9294397234916687,14.0,144.92987184524534,125.32596187591554,0.9545642733573914,15.0,190.64123315811156,123.92040634155275,0.9161215424537659,16.0,184.25493354797362,133.95009384155276,0.9387056827545166
